PROD_ID,AVG_RATING
53043192d68d13d5e5e4a65a61f810fd09d32da9,0.00
536759e0f2ad4bfb80931ba7dc3c6aa6698b448f,3.64
3bf019de83e3701175978040d19f58235eb976c6,4.32
f31a0a6af1af771502b581fd8757e817e6b09522,0.00
702fc331d68c8a68f0916c4f250d38fd7422cb25,4.09
b54a715f82f4cd00bffadd6d012ce2159345fc40,4.50
008b8a905971e888e7d6336ef096f01adad1f67c,2.60
4acf12660379d6c41af2281d7da7f873d2ef393a,3.92
c1c8bc058469c742ffdeca111e9a5ae0f97ca1f8,3.00
588bf0cbbda6208e86f3940db64186f72bcd68ee,3.73
5f147bd6750aac7f5a5bd659f5a5b5c91b221bba,4.60
76135064cf8c74c9fb796291f82d5eaf32b8b5b4,3.63
2fb35a8a32017199232b357dd75e46fc5c98e04d,3.87
181bfb47f8a0ba74406099c611d50a633050de90,4.60
402c0b1d0465e28d92376c6e40cb5a5004db265a,0.00
03b294eaa7e67fa13c1679af8ac0d91f17c8907a,3.82
605c549df53ab47b9355aaa701b24e511f032ddd,3.32
c06741a80c2af9104b1b788c8b6f4aafc27bfbe5,3.67
f808a03a446cbf44054da0694bdd5b63ba072e97,3.90
6df3dda50fd2f1a3b3edd302eb9a9daf5d57abd7,3.32
3a0900454471d944cce2da24a485249663aeb751,3.71
de9286c0e5bccc86f85956abd5236305dd617b2a,3.61
fc0efcdd0e863f5d682b1de580c7de24df68ee38,2.67
d46f43ad3a21cc16d6875c3f08895ccfb88db333,0.00
ee2e7a941feafa26fb5790786792f5ae048befef,3.74
cff61196e2fa4f2633bc3e8cfcc66611235b832d,3.89
adcd167a1edbbe957647fecf6b29f2e3a1a1a26d,3.89
17d4201e6dd6d377537bbf25201ba762e7849332,3.83
d42e5e08ebfc466930cf64485c09f1148cbc69a0,4.12
6f7fef377a7b922377298e663ff2b2bc34165071,3.86
363a9be9f0d5795acdbe65e849105bc94b8cab0f,4.80
cb22efe213db43b9582a889a580e68d731dfcb7c,3.51
7bf40d5d82e6be27e9ebb77ec5286f6307bd5c0e,2.79
b5aab0f1911adf5210ef5c9a7e220afdb67b92b0,3.75
f9fd2bc0500141446fefde9c8f9de6e0b6f1bfd5,4.33
fdde0bf3a61eccf34e8f88573d75553c2f1d40dd,0.00
17957dd7635176ae50f5b3f57dfe449ae422b7b3,3.40
167eded472e073b018337bb587c46321e5e35caf,0.00
5716c788b32bd429bc40da65987a3471942334f5,3.58
dc936e1b45fd6a64a81f814d95089597d9eead70,4.00
c858bb1e233a1ef1ef9bfb25a5e3220271aad01c,0.00
adeaf5967914e94ef3a60df0e60696ec0378e907,3.48
e898a541d1b1a6c39628c79446ebcfeaf50cfd44,3.86
18e0bd60e01f9a2727d9c4e3f7e215715ab6c675,4.24
c536042afe4fcefa17e871c0971d8314466cec9b,4.01
44cfc435fbd89223591c40235d27a835e845c3f4,3.00
9aa6904c1165666170f9af124819dcf7b72664b2,3.23
bddef155043b5c7d38f14edadbda8cbe67ec0799,4.10
12a56101bc5f102e61483545af79669eabbf27f7,3.93
f0ae5e7da08cb6b3e02ad5946d5dbc8eab11cc7f,3.17
5d18460f50bd1bde7a9edcba062bcf8d580fec02,3.48
bd374831b1dba73d0f7c41a15cb1a84c8785294a,3.72
5c05d92f627d7d8694cd4b646a103b668caa1633,4.36
2e8d3552535417a2919d44a579b5e257b593a334,0.00
6389a0ab5cfe278511e3e96e6034f1aa50b24c74,3.60
98d3f4df2eef7eb656d400360ba7575cec46f4ca,2.40
78ee29362cc4e08e1eaaf5a76dafdc64f2745bba,4.25
e4014a74517439428053f464729d2ebecc801793,3.46
b35a3f9b849c31f3b0a59da8bc9ddea26cabd65c,3.87
a626ca015b9a8bce9fe31d79c3d524a4d4fb2184,5.00
26663473eb3b3aa9875fccb1e8090d4def620aab,4.11
d6271f78dee5a874be7aae38b5ef3710be6e6b09,0.00
6d32178435fbcb530a464ba47a42008be6766ad8,3.71
c4879c31b9b37903ca8ffdadc4f9294ba7b63275,3.87
ca2a1d4442e81795176b8a6865bb6232d7b437d4,3.73
994dd86e37be801184c957ac8a0ef2bb8094f956,3.48
931c7a5239ef23e5320ae7a6e24933fdfcfa6a68,4.52
ebd72a95ee201f75cc1e7eee4d1ff256a07b7539,3.86
635fecd47253327b471aff9450b7cc0bbbe4c08c,4.13
ce9309aa519f0778a69b73eb40bcaa31629a7703,2.94
2f24ebaee0aae86b5f9a9b66f06a0228c1f39526,3.70
cd48f991a9ac1a3b3259354c5bc8f569ad663447,3.59
77946fc7f983717eff49f670f902ad85d0c1f3b2,4.18
c608df8d5c7885551e48d03e1cda0c49f44b4da1,4.00
a2a20a4becbebc748240c6262665b19390a09a77,0.00
8128747c7ad0030a045cde08c5fe68b07a70dd74,4.60
a6bd150832e2197a7774b811d5805005f2b014b6,3.73
03e9c3edc60f1c451fad24e9bce1800790137576,2.44
e78514400bfad3246ab6c874bff9576285706776,2.00
120ba904d04eaa517fb407e63b425873f3b2cfec,0.00
7ad0959bfabd23e57b46b1835a29e636a5bedbb3,4.38
b8d1725d3bb6c9275237dc339757884d95717480,0.00
4b6c6a54b650b5904b223d9dbf187fdcfe3d2202,0.00
de973c3a0eff40b448dfcb9f3d0465af79a1c6fa,0.00
e06710694cfcf79fe4c89e19bba58103c0f5e413,4.35
4f641515472eadf2085f58da1ab712979883cc6c,3.44
1617f69992b6e09c43daee2876a9ebd2965c6fea,3.02
f0946a0a010cb88dbe1ac2c49b583044ed7a50da,3.90
1e1983feee54676c860f1c29a3bdf968a97707af,3.65
49a18d6f7684a9b0f9d1bc2637f6ed676eb8cc06,4.30
2afabf137575998cce92f6623349d1788cf55f84,0.00
b1b2b290b2dcdd26f6d5a3ce7bb5793508b82cb3,0.00
1b8cef8af2a2b591cb29eab43710ead8c94a858c,3.09
2828206a8ebbce7484bbea29eca79464bd40c214,4.17
8f77a52e2e27fd6844dc5bdbc11a349c9bce86b6,3.88
0db5a060bffd2c567275df0239d0dbe68eab79e9,4.11
88c8ef662076be1e2efbace844c474c1fe2221ed,4.50
e006a49013a0ff973fd0a1a62700394a086c417c,2.87
239203e487e4bc2b36a0df14907714b9142e6315,3.95
2189b5c2b604a899d7fa1ebdb0518c4bfe6a6668,4.67
0636f06aa2dec6e15fb8dc79fda092fed99bacb3,3.65
3cd57707b1e0ebd4fc5c2cdbe55bee309858dd99,3.45
953b12fb5ca5e55acaed492fc30a970645fe1805,0.00
5718a5bbcbecbd9af41aaf24af9865552c0b2dc8,4.22
735b966faf2d48936720d3761df10af9469a192d,4.16
07781af18abc7a208a83129dada38294793418d0,3.34
375b6b16129c277f11e6d0ade3d5bcd7deed6a5e,3.25
3ce53fccf17b6e4a5846888e698fb7aa318b1b29,2.80
f8bd5b0406899bbc4e8e96b205b941e267e1a211,4.33
fb0a973ac4cb92bccc70d89585eb16631d8ffcab,3.75
f4c8745e65c1267167f09f1ad17c72a98180875a,2.97
2436259f88ffb4948713f3612acae7bf483fd00c,3.95
fcc7c9bb4542810756a9a556bf5d3ede1dda241d,3.47
5537d1bf291c5dd4d60dd0bbd205d9d3a76d119e,3.51
450e7827c89f09db92e697d353f247ade9c41571,3.69
7d0f5bd2530c7959acb5b255cf2da7cd21df41f6,3.68
161457c02ca2c4261e8cf16960f3cb82fd138518,3.91
baceed628bc584d82492f71e6da2b2d8fbf094da,4.25
70c04f5b6f85ae614517bd013626ab436b56c9bc,3.33
ecd7d7b7e3c6baca16df6d689b744c5618b93054,2.11
e6c5a586d6b686e1bdea99d0dae426c840136030,4.00
4113b9a542c557df918eabdcd68154c6b6d02004,3.03
1a3ef8510da477aa45d2f9bd72ddf97116ff4e49,4.51
d6f9f7c2d8e3a99437c12125594e447de2bc52c1,3.49
27395f1c5a57680dcbc39c53295c5a03c6c649c6,3.67
4d63d51ffb1eea1b221835f7367f290cd85d00a5,3.67
3c95badf37640e9534ad4f07cdb1df4bd253d50b,3.88
b5d69d6c2a6178f637df3b5eead38fb6eb7b8fe0,3.77
d504c86d8b8c47a2b0d581bcfba6336cd4713ce1,4.33
f91ad9b8823611d22af03a72b60d6774e265e3f6,3.12
d15576262856f4777f4904c023cc986cf625bef8,4.17
67ccbd6094ecfe7abbb88e7335fc9c86e65ce51f,0.00
4bad7cccdee9696054a4e770f4cdfa0d05d17558,3.69
01b61aabb173a19a4305c4162be915d757c86a10,4.42
8c83c240df9e9b879d9d46e527d1b9490de0432a,3.73
1234175bf306a22a25133db2c3df35fe8c021dd5,2.41
a349125d90c1b4c1c08e5f581252c118909a69f6,4.12
9980ee47211158e9f3ab4eb9e2551993ff201e3c,4.05
afe8eabfe78011d8b3eb79ab7e15aa937b543e48,3.00
fb3a68a802301db8b9c858546d6a5dde110e232b,0.00
ce6bc941946857b2501852dc982bffdf3979a335,4.40
fc49850585a40837a7056ecbe2fec8577e183bc9,0.00
d1683a96f25fbb15a40336f0506903d6bca3b533,4.01
7708c5699528f486c011f26aa8473b7c8bebb91a,3.57
db9d28de0e98fabeae6b3bd73831d77bed09b0fd,0.00
194f0688a5471fe08221e3aa31f7ffe1579b7a60,4.63
1c6a22aa3600bcaa9ebb4059d2dd0e368b5286f2,0.00
0290dac38b4609b0be277afe33d03fe976d507be,1.00
11a360951adade3d10f435ce8bef3cf3b0d55f39,3.90
99ca5f50694654bb845b4b39dc507925038c4230,3.69
c8c0b2965d0989af87ed3c782433c80902f26709,0.00
baf359125857ce8630abe1dbfbc6db00b7a9e80e,4.25
c6ad1422ec67df6c3b6530fdf81615a0da3a22cf,3.70
58d929b2c716b5543e214f1b7b818fc875515981,2.73
a3db5ed6fddbbef8e0ec2d4a1fbc04331ef299f5,3.21
4e730da320e3d216153fc224496dd2ed44c1e53a,4.15
1de474ff27dea68c176ce4e73ca733d7ee4a58bc,4.46
10bc0013df7232a058b55107c070fc27597f606b,3.80
c503f11e4972c2bb522542f723362608b4b2de7f,3.04
b0039cce6445c8afca29baffa5e5bdc099dc6fed,3.97
1baa982a9dba46beaf03678f96cc69ef3205fc9c,3.26
c27374db61693e2ce00067d0cdf68687b8c1c018,3.13
6fd2ecdcb963d9f2de4744023d4537e68fede5c3,3.30
5f57451d05d861b59e86c100407658a7f061c4d0,3.53
ab500c6221a2aee7dbd72c14978da80ceaf65fde,4.00
2382ce2cd0b7b75f5e79861d9eef642286701f07,0.00
9d8c92b88b837d11a0e056399a51fe4c7ee71193,3.94
e4c6d436a72fb42726d5608cf504e6527234de60,2.14
5590596955c9f4ceb2fe92eebb6bf908a2023bc2,1.00
1314429a56e5fa75a94772df8355038fa983cf3a,3.37
5b94bc292ec4a560500e807558bae62adbd36af8,3.83
355f791c7dd556f279d9f1871414fb630ea41fec,4.44
8cee44b33b7a81a818e5cdef128b2ab42fede095,0.00
13af1169590746035da75184964d7af4f258b04c,3.00
31e9697d43a1a66f2e45db652019fb9a6216df22,4.14
0df02da8548eeef2174c97c2ade67b4c5adc3160,3.62
fa14c519cf6d13cd24c7e9b505dd761958511bfa,4.20
f2b7780796864f23a8d957bbb46b2fae45939d53,3.34
d5e59e8a6bd3dcae02efe043c8deeb76843265ee,4.09
9a1f1745b83cad8461fef541c08e93a66d70b95b,3.88
63e79476f373b7728937c80a15b620f4c6b87df8,0.00
201e088eda3c5dada5251e566def83fa41170c66,3.60
7cad8236dfff9a6c94cab73b00e6094031baa51c,2.83
a4fd24c8b664ad70d7260ea0bca62507b22f2326,3.60
3faa4a788ee80b72d3f88cff7f916e3e599b7ca9,3.76
a4596e4bdc772fba1a58bdc2d37a02497f485b0a,4.28
1649c5cc705a848c42d55ea34a032aac44929dae,4.00
20407a5906d4b3be00212c958068454fb3bb0e1a,4.28
4b70d50d00a4d97c4223d657bfcfc1655cbc859c,2.33
215589a39893814480635c523ee650efd81c3afc,3.71
f3094f9b13961b37e2d976fff375ac488ac76ab8,4.12
7377c73d3528d0e6b2692998ce1e41717d1673e9,0.00
4eb0f7098400fde89759333fba2d19c50154d768,5.00
c0fb1eda2c95e801cc9ac152f32f7e6ebdfa3faa,4.03
a14d6bab2b546b4bcf1b239037c608a12376f70c,3.98
ff2a3bb8652527d6d65670d3584661bab58b3962,3.28
2ab996fb1d40fde4d3b52428b6f31a113affd4b9,4.00
77bbb86006d2de8cb58cf620ca36a2653a193187,0.00
bbe94f816c0f83e0c85e79de973cac9874888e71,5.00
06b80177cf829912126a5258df019a89fb6514db,3.31
1b33dbd6bce99ad9e84759e841b60cd754195455,3.50
a369caaaf44274d958fccc61a04c626d71733af2,3.91
d348ae6a7c4eece6b7bfb148a024f5c584b95cc0,3.85
0187ab088b34207b87113b8bbade0eb0dddf5676,3.52
93ee88261ebf32bb569f2473523aa5d569d93d22,4.25
fe0f712c24a2d7a1d23b98ff5758e4153d971bd5,4.08
eae3db43fee7f35742271ad3c960ed3d9a5595dd,2.85
ef5f9b062ee0feca07ee315206b59def7ebfc424,5.00
0742d1049e72f1a90cdb1472716fd55cc008037f,1.33
3de436325aa71ec167f3511d098b3cc157696251,3.72
e9e5b02757ad3c0e02b9afb9c5cac873833c035d,3.94
0aadb1d6e1674562887e5f75e2f49d44322be107,3.42
9095bae911042d13233b58fbceb4fa43296ef1d6,2.50
8d1e898fb885a7dc196741a97cd896cea7c29dc7,3.38
f0989913c021fc269a277389f962972039cd4922,3.89
f8943df4d5950901b8849fbee93418905cbecafd,2.00
3e41c5605f2e4db6f76982a341479962367bf047,3.00
cb1b73f9af9ee034c87b5521c67171d6c5b9e9f1,3.50
5e028139f42a897d7763029fddaa4d2c97591f56,4.16
6834eba266216f0d467df2552807b26d3d866cda,0.00
adb1887174258db1ee1ec8a1ceb24cca71e644ec,3.62
481166803493ac4169bcabcec656caefb706ce26,0.00
4706ace647cddc393e9b6ea219babdb7e138665c,3.66
56558ab4f9246d78037b0bdecdeb4c55f93cdded,3.33
44f56b2a47e8c0643706939a9a58388575936e10,0.00
96a015b6e8a660ecefca1bbacca9fef911884f22,4.47
8b7b58e7ce30c32be6089b343521b32dbd6cc773,3.88
0f88292a8e2a22c145e48588f1eb239757623af3,4.00
49947f463d034b17945c05fba682c8ec0fd7b160,3.25
4971f7b7d3b5ffa9015f4ed7d67c22afbc6d966f,4.12
c728cfff410918c7bbba49676bf718b36a6fd915,3.69
4a214f8fbd4bf792040b6e9c2187322a0375420d,3.60
99b3f65c5327b9bc013cf1b2adfe0bff8e57b024,3.92
5f4bf5087513dc06dfca5d44b3744127aa8f864f,4.02
cb313162336a18a12c0a7685f28de0769e733ca0,3.58
daa6e3cb4d93fd5565e4854fcd6b07c4b15bef1f,3.92
084c5f0313fe9a4f987de07a1f59e2ff073a8ebc,3.69
159b4eca965428de4fb2f2125755c5e83538da33,2.00
e89de83f1b68f26542faadb1e83229cdb4db0f20,3.95
4189bff0932dbe635043fcc4abedb5656c51ba54,4.25
d4c5ff8f149b4c2bdb4817621328ca5f8e29295d,3.15
9d15c892dfffd5b6f81eb47a6f8192eaeddd2731,3.32
26c7eb6b5b9abd8567b9304f4327970de1edf503,4.14
7bec69f415af9ff18e1fafba5ecd76a000660c9d,3.77
02e7ec3a4166b864a45c2e935b8555a37a12b2ca,3.82
e913062da2252bb15a7bf1ffa0ca5c0281f14fdc,3.71
8647870a536a35adc351b9e67e7f87dca1570a6e,4.78
6f2cc647a8193ab768b192bdb921d7036ea9c884,0.00
ff21a08188dbfdab7e2b5eefef80b605b37f9b2e,3.22
ddfa3bc489ba3ca6218ef7d9e41b3447018426d8,5.00
bd58c49fe5aa1b0d3c76ae0dee1a1ab9c02af86a,3.83
f3dcd9cde59de91aae98487984ae3a6a1bf42434,2.95
22c39c2284f7b760a196bebb5224911e17e8d880,0.00
743e634257a664a283f2ec96a69c4048f9eab2b4,3.96
9134eea8ef1ac955febc6bfa0beefa18409df68c,4.15
59fbd683e3b5d9357c9e81d7cee3b273e52843ab,0.00
9c2b8bb859e122ea091ba98e9b6a90f4de786a01,0.00
a8976bcf95a9eb2a5e88d5a759db25b26ede2ba0,3.50
bc985918ae00bbd572fca40f3bc16459720cecd9,3.45
75211a2ef2b69cdf8ee0bbea129b0b8fe059b257,3.28
2650b006dabfe625a3850d55b5ba2c7f43690a5d,3.88
03c413a01b4830d245d45e25b7f2585ed6e9546f,2.63
4baa37a47d6875e4b3a6a8924fbd8a00a7d2f41b,0.00
9bda8645f721eeb5362fbc1d35317c4db8712cc7,3.57
a4d88268898dd13e9e2f9ba74242ab9cebd2d5d3,4.36
8a67936d433b1ad9a026b795b3996cfc79c0ca56,4.00
2dd49507c8d5f2a48e0f23e3b8e39a44240c0cda,2.93
ab3b8b70ae85987908010661a933546f0d176d84,4.08
2c63ddf644370c47b3089d1616b9d6d1039da988,4.30
0707d8b5b34d811bc5bff79c3cd7ac3812a9c222,2.33
ff020e54ceeba6e90c27a1afa5b3a6fe372f65fe,3.67
b64cdc7f7c3dfd65faf3f6f8e6f27c036083d7e2,3.87
25a0cca044ef9a06717d1c4094a127f18de51f6a,0.00
fc664bc23a762d4fef9e7c5216067afb90974c8f,3.29
ffbd1a213df83ec37e19c522a09e725d9ceec1b1,3.12
7209f5b9349bffd0ec13af785619c39a500fef7a,0.00
09a36db7c9f2a9a1e4119c760a1408364fe1e93b,4.21
86405a8891bc083dea4f1c01d4b5f7cc25049954,4.57
309aad0c3334db2950f2778df773ee50ff29aaa4,3.98
7d8a637ccbe14fce9d084b787cefabd027ca106f,3.62
e6665c7dfa2ca3cdaedaa6907eede8c8d7391a5c,3.18
e5ef937f4ac0c0c1bf202504bb2658e382c40b22,4.11
d8ac21811eff7b9164da55ce2ffd8476f37b3036,3.45
4f6fe2d4e9380e816d09a43e9c200dcf6cd18de9,3.03
2b0cf2a5395acc0ca226ba9e1efae38563d0cf98,4.13
5075120e6fd28fdf938744b650c492013a2db9cb,4.19
ff6129234bcb3eaaac299aa380b903430b39232e,3.51
8de5038884b166e3800662a2ca9b2d8f687bf4f9,4.67
265966c3053795a81fafb28452afe7d32f712bca,4.16
95c1e08593324391a8320fa0c7c403c0bc4d2961,3.94
dbbbe180e1947f7917a2f1318a69e1dc586d1ff1,3.60
5850212b5d25f0cbd698f7f78b4ec8e62fb00e37,4.50
6ac79ce6fe0d831f13cb6e3ea0d94b9f5fb80e48,4.12
f9f4d205f2f16ff82eea37814386a7a35236cae7,3.85
ca8bf605584e9bf0f68a4a836f6cd76f68802dfe,3.16
d3a5763058087b352f48e3941cbf7d21805105a0,3.82
8f0b10fef31b1ea74261af25bdeda58d5198454b,0.00
bfc4f41923a54bf934791f7d1ac4326a9d07972a,4.34
e065e5276ac6e06ae6065ab333d99be9d757fba4,4.24
8a9964856903a57a5561cdd7f6059ec6998ce1dc,0.00
907ba6a6a3adc7cf6a7522452adaa37ee56f299c,3.82
9d9c7bcf658644496cde9a0df3fb78577c9807c7,0.00
081b8cc5a7c344b9ae4da9160476ab8556ef3e33,3.24
5e0963b961efead974bf7215c7ed7f3ae2ea5465,0.00
201569c646bce3c3269ba018a8e0e36722ecec88,3.33
05e3eb4a2a14bb8a5f8984c8e87362dd4ec74d3a,4.25
56c68bb0ac667a8193b712451f8b61a5b3948081,3.73
2cff4f4b95e35a8589b0a1039846d4443fa26518,3.94
cd0a32b2bd3d06483771d34747ef71b6994bccb7,3.72
d37131af0bdd3d28610ecaa2adff9c32580c6980,4.27
968812e33b251bec4a9a1b9e279a99e54c886a5d,3.93
ebb1ae7c758b4ce935d7c06664fd59f8bb211cb1,3.89
eb0d91c5fa057ae0bc39120f2f23e7b8d41d5cda,0.00
e39f2fcc92113cbfece5ec99f116d5b858d757d1,3.82
d6f60d16c64249f4bd4436c8a04f4cb8042e65ef,3.80
890cf0aae2c43e57dd44159ddbe8c052e73603b2,4.49
67d43ddf69560f2f9ca2060137a6070b41e2a834,4.07
27ee11dbecab129bb04ee66f4bb10ce3738813d5,3.80
ac6eb850b0edbc588fee113e4274977a7428184b,4.35
70bb75f6a634e8ccff8c8b59cd9907bf5d96bc06,3.72
83d5c206d5d6763410cdfd27efb20bf22ef13d0b,4.50
cc2977b9d8d8218b2df31a3ed605b1588ba5e0d0,3.42
5a9b3ada1aac9f8c55b8213a18949fc0a36e277d,3.20
9a8cb3f934593e94c57b8fb3ad19b490273b684a,3.44
9ad281fada5bd6735cfe9b35dad0341734eb67e5,4.00
c19eb93d1bc63825c19dc819e045c081620e7a09,3.87
d809ebe5181ad5c85a4e7f7d459ee7136984c29c,3.00
646a6a6a80eb53e6fbfceb755b8bfa3f29148d67,3.01
f20f625a02042f960f3c841c5f06c17e9b0cb8f7,4.28
4f5976b22f046c849e6bcf92db5f3ea2b5b075be,3.85
f9235e17e0c2891ac410f82d3c7e414f4c5c2a0a,2.80
e01dd014c579939122a715b87c975e956d6e01d4,3.58
b030d56958391d140871bc30e91e30c5e63e9fb1,3.63
f0b3f194abe77a4a0e3364d9d97bb03c33181fc0,3.30
b9d348375f055d16b04dee136cacb50aae63fb24,3.33
a4c2d72b6693f31ce2e209ff439f069acac29dd1,4.18
ae640a803d2c4740bb10c08139c41c018e16b63e,2.45
fe1d343d292d26853b054fc4ea2514e06f6521fe,3.20
754a237dbb50a09e959fdbcba368459ad392a049,4.48
cf4abe19161e783cce8273d2577975be9e056008,3.69
5ecec6c0b02c860df990a024b9c46a3a48651178,4.11
433ea1ad649c536deecb890d6dde874af33ffe5a,4.14
8b084cdce2972af3979542fb4b3a96a6e51e9b1c,4.05
253a787895320ff2ad4b70bfe2dd14c6d0b57d44,4.25
169108a383849fad50375796bde5e04e9c40533e,4.19
7f43c680af13ce3af3711120cbaaa6d01c3ed2f0,0.00
233aa653af4a67eafca6336dc28becb18217c698,3.81
14affb7e3822c1899f8c1243edf0637f1fb69fc9,3.20
d5dc59c1274034cd5e02915811e9dcab816ac5e1,3.44
18493641f6ab1b50f826910448554040ad4c77f6,2.76
3cf24cf22e64d0f61533d10c3bbb5754634334bc,5.00
ec9a08275070f7b06df30f9abe0f84af523e27c9,4.14
afe1ce9beb39f4e7cd8e47f8f8bc8720f2632ce1,2.78
69aeb56c37180aa4573c079467550a67e9391926,3.23
464a7f0516fb87c76e607ca611441ae7288e1489,3.59
0ad4a161813e06006f40a11720c844f5be6c8833,3.50
96b606e0b15667b25fbc01ecb5ea0ad818c04ed8,0.00
4a0f6165fe1a2871f8c7e6fc724bd0068b426eb1,4.80
9cb9e1f4d1085cbeed11ce4aad8f251fd2af6000,3.71
ee549a73f95b85a83e0df5158235f3235de92ea5,4.00
5c173e1a3dc9b6db74fce21832e653601355aecd,4.00
20145c8e4b37e940e056337846a4e117fad17567,4.32
03960ab3552974df57afe5f0e3a9952a41dea68f,3.13
310c233639c94d5c91ea370ac4598be3fffa6801,3.91
adae292bfaa6315c7e2500cc3e74354b8fe0f3e5,4.28
0b713c44cd49ec9d87862bd4cf1d05e9c276ba37,3.34
10bf579d8c2299284d3071c0f22a0f87fea1703a,4.30
cb9fcd7974f48e3e6b86b3f1bbf63674e34f169e,4.03
e13f24d84073ce558f7ac6a100f3c8c8bcc60719,3.06
c4c949f5d16705a9fd044a84638cb74f0623f7ba,4.00
6b41a6880b94dd185628f0d10470dbb19cff4f3d,3.05
c78e48113f793b123039a13254ec274dd2df8e4e,3.02
4fef3d938bd96aeb420a8eb3b2b2dcff2e9b94a1,3.90
01b776ae185c3d966c0a8f3a1e16954bf2192db9,4.00
f0c3dca2634b8caba92a0574a9f98c2e0688e0ee,2.41
20bc0bd456bd4c7180e47d93afa040b25adaffd9,3.33
89d53a440bcbf4ea13cc1997bad169c38f280e66,3.46
ecc449e280f07e63422fd28beb7136adc70e95bb,4.21
e22bc8251f73ab7e8149ae9b9f235490d1dea266,4.43
e5ea3847609a5cbcce6f25444568fd8eee2c3eb4,3.74
9d39cbb56bb252cb00fbf263abf1e2eedea29d57,3.91
812841cbf90ee0f943cb34e873ab6a905d6dfde2,3.81
02166cc53097dfcd042bcfa05d981e99de24df9a,3.61
8a52a250eb9e50e235f3d537b5c2df8ff6441c45,0.00
bae898458191d339fb648bab40dad62a42163b12,0.00
31433bc7c4bdcbb893cece97f3917f814d38981c,3.02
6d0819ac22ae104930cdf7372e4cbda0f27fb9f1,3.91
9fb5049464d44b356c4379fae57567b6df11fb80,3.50
a5063aea71291724bb9d7d64345803a3c6e08e9b,0.00
d4e99c7b68e4fb513ea28d7a1f5e362d537a7e0e,0.00
e0184adedf913b076626646d3f52c3b49c39ad6d,2.36
e805b79403f9021d09f8b7fa6fd7945e8a57461d,0.00
23c32f85fa85b188641b216f7563a62b6c754d6d,3.48
885999573e99d52fc90527e7a4165b6d319c0522,4.15
f44364fcbff4e12bc9708e6f8c1437e94520b2a4,3.35
8678731da6818803dae091992d134baebb901845,2.88
983c02ba93897b6dfe660849f6f62263664c0266,3.96
4f2ee0ab658b00a263d608a71f5a6c712303970d,4.00
e1d1036b46675f8c53e22de85ab81c4ecbacbe09,0.00
365bfc339f3798aae0c91eb4ac7c1552da7a810a,3.83
d60b467fb2c3efaaee800a5b6a6a1cf712c7b2c6,3.15
3630ae093edf3d27e13c48151ea646b2622c200c,2.94
0b27d41638c11caa3d34cc68c0c61431b03fa9b8,4.00
fd272cd2fcaad6cb91930bedcffe2fc00386c050,3.50
2b9ee7b96051de59a590c9cbd7c3da3c506a300c,0.00
cca87248a348650ff5c23eeba836878f7506aadd,3.62
55087adaf32879960b5406b1a588906f1358cf22,2.35
3fd39d64f5a2721f8b8fb8efb18f37e8f484088d,3.36
8edd90a5e8a6ec5c365e074752287d2ce3fc9f15,0.00
dd5babf7b9cf68e29277e7b089947a7d79a7a567,3.78
8867a0b07cb6c4a81e33d166f2f260ffadaccdb9,3.97
a7df682b71ac0f312436c6f11a60f5a926d86fe9,3.77
724a768623e0c02eed349dc89de8b4bccc8fb284,4.05
606747e0c9c590254187e9e11008946e75d2c363,3.14
ea7bc98ccc54fb75c0e9353c966cdae8df3dad3b,3.87
d4c957062a507d1bfa4291d6dcaae6de7a09a163,3.06
bcbce6583627839c66119a422c8a2c7755226ce2,0.00
600ae345a1079783a88730488a2d57ea45a152a3,3.42
529735058543e86e7406cf233da9a7e8364a3fb5,3.42
093c6a87972bbb445d8e7532f2f8a9877a7f45fb,3.65
9a1c0e30f64e6f0f7f7e8af61647cb0906895b2c,0.00
46b7ca88fb86b0a3f584d45cb4cec1337c662c68,3.20
3e84b45325b19810dac68ffd55b553e518778324,3.25
0c33a4e85f510125972ba43ceac187d4c71ca2ca,3.50
c5b7302ca46d85ee445dd5a0d8958c06131514f8,0.00
371dbdcf892d72d81830efd7b6ae261fa9749851,3.65
7d0dd57b8e4ee1a17b64275888ce98bef7d9af62,3.90
3948f8f7d0394e99d15d9a1a6b4990666df15936,3.72
b4c2f3c795fe7d93e6961ef3d3e90f49c577bee2,4.12
347c830f24e5156bb48de2408855323afd4430ce,3.00
c87c8c2e41481038038c22f921c5a5a633d0d539,3.95
fc93c31a67db6854087e780282715f82b05aaba6,4.54
ad542d3ddc3e4a0bb2e04ff96f3ee097b099ace8,3.93
83878581cbbce1e58225a3ced123927be439b3f5,3.63
b72dc8538c8893c9d03cb73c22b0055caaa1632e,3.92
c623b879c8d500fc05a96a7b6eb59ce3858c993f,4.37
6e241d4d03f2d53b516722d151a3d68575408eb7,3.81
3e6abd60a4bad30a9e4c16b3d5255a3c1c8e83ac,2.54
18ce5a64713d480d9d9833eb773444ee87e62102,0.00
5648120b94d0f961441c46334880c8ac1c76e13c,0.00
1b69d0597fd2f2e9ee7078ac78f8ca94133ee13a,3.89
81cff9e53457919bb462cbe35c9ee7582c047d6a,4.60
0e669da254b55d92e7154246f0668afafd3724f1,3.51
39ccba9779f59020ae45a9df08864376a1011b80,2.48
17061a118dc6acb1ef65d39f06085203b7f4e935,2.48
83f68c91cda935e74ee6e64e0cd30752a38fec61,3.06
