4.0,3.65,100,0
3.0,3.80,100,0
5.0,3.45,100,0
3.0,3.63,100,0
3.0,3.49,100,0
3.0,3.29,100,0
3.0,3.48,100,0
4.0,4.13,100,0
4.0,4.18,100,0
3.0,3.89,100,0
3.0,3.44,100,0
3.0,4.08,100,0
2.0,3.57,100,0
1.0,3.72,100,0
3.0,3.80,100,0
3.0,3.98,100,0
3.0,3.74,100,0
1.0,2.92,100,0
4.0,3.51,100,0
5.0,3.70,100,0
5.0,4.69,100,0
4.0,3.57,100,0
3.0,2.84,100,0
5.0,3.78,100,0
1.0,3.95,100,0
2.0,3.70,100,0
2.0,4.05,100,0
2.0,3.92,100,0
3.0,4.40,100,0
2.0,4.16,100,0
5.0,3.95,100,0
3.0,3.60,100,0
5.0,3.94,100,0
5.0,4.38,100,0
4.0,3.78,100,0
5.0,3.91,100,0
5.0,3.90,100,0
5.0,3.68,100,0
5.0,4.28,100,0
3.0,3.32,100,0
4.0,4.13,100,0
4.0,3.83,100,0
4.0,3.28,100,0
4.0,4.18,100,0
4.0,3.62,100,0
4.0,4.08,100,0
5.0,3.65,100,0
4.0,3.71,100,0
3.0,3.77,100,0
5.0,3.97,100,0
4.0,4.16,100,0
4.0,3.10,100,0
5.0,3.73,100,0
5.0,3.97,100,0
3.0,2.48,100,0
4.0,3.38,100,0
5.0,4.09,100,0
4.0,3.68,100,0
4.0,3.68,100,0
4.0,3.67,100,0
5.0,3.90,100,0
4.0,3.85,100,0
2.0,2.65,100,0
5.0,3.88,100,0
5.0,4.12,100,0
5.0,4.16,100,0
5.0,4.47,100,0
3.0,4.02,100,0
5.0,4.54,100,0
2.0,3.50,100,0
5.0,3.82,100,0
5.0,3.81,100,0
3.0,3.47,100,0
5.0,3.71,100,0
1.0,3.52,100,0
1.0,3.82,100,0
4.0,3.32,100,0
4.0,3.71,100,0
4.0,4.02,100,0
3.0,3.16,100,0
3.0,4.15,100,0
1.0,3.83,100,0
3.0,3.73,100,0
5.0,3.83,100,0
4.0,3.90,100,0
4.0,4.34,100,0
5.0,4.34,100,0
4.0,3.72,100,0
3.0,3.96,100,0
4.0,3.80,100,0
5.0,3.97,100,0
5.0,4.34,100,0
1.0,2.83,100,0
5.0,3.82,100,0
5.0,3.31,100,0
4.0,4.05,100,0
4.0,4.21,100,0
3.0,3.32,100,0
3.0,4.69,100,0
4.0,3.91,100,0
4.0,4.11,100,0
4.0,3.44,100,0
4.0,3.89,100,0
4.0,3.87,100,0
5.0,4.16,100,0
4.0,3.68,100,0
3.0,3.10,100,0
3.0,3.70,100,0
5.0,3.98,100,0
3.0,3.95,100,0
4.0,3.61,100,0
5.0,4.33,100,0
5.0,3.71,100,0
5.0,3.89,100,0
3.0,3.51,100,0
4.0,3.86,100,0
5.0,4.01,100,0
4.0,3.83,100,0
5.0,3.83,100,0
5.0,3.90,100,0
4.0,3.34,100,0
4.0,3.89,100,0
4.0,3.84,100,0
5.0,3.90,100,0
3.0,3.40,100,0
5.0,4.24,100,0
4.0,3.95,100,0
3.0,3.32,100,0
5.0,3.44,100,0
4.0,4.45,100,0
5.0,3.80,100,0
4.0,3.92,100,0
4.0,3.91,100,0
5.0,4.07,100,0
4.0,3.74,100,0
4.0,3.10,100,0
4.0,3.70,100,0
4.0,3.83,100,0
4.0,4.02,100,0
5.0,3.90,100,0
5.0,3.78,100,0
4.0,3.63,100,0
4.0,3.31,100,0
4.0,4.28,100,0
5.0,4.18,100,0
5.0,3.57,100,0
4.0,3.10,100,0
5.0,3.91,100,0
4.0,3.84,100,0
4.0,3.47,100,0
4.0,3.72,100,0
1.0,3.28,100,0
5.0,4.07,100,0
4.0,4.04,100,0
4.0,3.70,100,0
1.0,3.72,100,0
5.0,3.82,100,0
4.0,3.84,100,0
4.0,4.07,100,0
4.0,3.84,100,0
2.0,4.49,100,0
5.0,3.95,100,0
5.0,3.59,100,0
5.0,4.08,100,0
4.0,4.47,100,0
4.0,3.92,100,0
4.0,3.59,100,0
5.0,4.47,100,0
1.0,3.65,100,0
5.0,4.11,100,0
4.0,3.59,100,0
4.0,3.99,100,0
3.0,3.95,100,0
4.0,4.02,100,0
5.0,3.44,100,0
5.0,3.95,100,0
2.0,3.51,100,0
5.0,4.07,100,0
1.0,3.85,100,0
4.0,3.77,100,0
4.0,3.81,100,0
4.0,3.91,100,0
5.0,3.46,100,0
5.0,4.13,100,0
4.0,4.05,100,0
5.0,4.05,100,0
4.0,3.24,100,0
3.0,3.34,100,0
2.0,4.16,100,0
4.0,3.44,100,0
5.0,3.44,100,0
5.0,3.72,100,0
4.0,3.59,100,0
5.0,4.16,100,0
4.0,4.03,100,0
2.0,3.22,100,0
5.0,3.95,100,0
3.0,4.07,100,0
4.0,4.07,100,0
5.0,4.07,100,0
4.0,3.93,100,0
5.0,4.21,100,0
4.0,4.13,100,0
2.0,3.96,100,0
4.0,3.96,100,0
4.0,3.65,100,0
5.0,4.01,100,0
4.0,3.84,100,0
3.0,3.50,100,0
3.0,2.92,100,0
4.0,3.75,100,0
4.0,4.12,100,0
3.0,3.60,100,0
3.0,3.96,100,0
4.0,3.40,100,0
4.0,3.32,100,0
4.0,3.91,100,0
3.0,3.36,100,0
3.0,4.00,100,0
5.0,3.57,100,0
5.0,3.81,100,0
3.0,3.13,100,0
5.0,3.47,100,0
1.0,4.01,100,0
4.0,4.21,100,0
5.0,3.82,100,0
2.0,3.94,100,0
4.0,3.22,100,0
5.0,3.87,100,0
5.0,2.78,100,0
5.0,3.53,100,0
3.0,4.13,100,0
3.0,3.91,100,0
3.0,3.97,100,0
4.0,2.83,100,0
4.0,3.70,100,0
4.0,3.51,100,0
4.0,4.47,100,0
5.0,3.97,100,0
3.0,3.16,100,0
2.0,3.73,100,0
2.0,3.44,100,0
5.0,3.00,100,0
5.0,3.93,100,0
5.0,3.95,100,0
5.0,3.87,100,0
4.0,3.65,100,0
4.0,4.02,100,0
3.0,3.85,100,0
4.0,3.96,100,0
4.0,3.67,100,0
4.0,3.29,100,0
4.0,4.16,100,0
4.0,3.99,100,0
4.0,3.70,100,0
1.0,3.84,100,0
4.0,4.07,100,0
3.0,3.73,100,0
3.0,3.41,100,0
4.0,3.38,100,0
2.0,2.86,100,0
3.0,3.60,100,0
4.0,3.40,100,0
5.0,4.24,100,0
5.0,3.53,100,0
4.0,3.71,100,0
4.0,3.69,100,0
5.0,3.95,100,0
4.0,3.97,100,0
4.0,3.70,100,0
5.0,4.07,100,0
5.0,3.80,100,0
5.0,3.65,100,0
5.0,4.74,100,0
4.0,3.56,100,0
4.0,4.16,100,0
4.0,4.07,100,0
5.0,3.81,100,0
5.0,3.88,100,0
4.0,2.99,100,0
2.0,3.44,100,0
4.0,3.50,100,0
4.0,4.31,100,0
4.0,3.95,100,0
4.0,3.88,100,0
5.0,3.40,100,0
5.0,3.45,100,0
2.0,3.08,100,0
3.0,3.64,100,0
2.0,2.60,100,0
3.0,3.35,100,0
4.0,3.71,100,0
4.0,3.71,100,0
4.0,3.67,100,0
5.0,4.16,100,0
4.0,4.16,100,0
5.0,4.16,100,0
4.0,3.60,100,0
5.0,4.28,100,0
4.0,4.29,100,0
5.0,4.24,100,0
4.0,3.81,100,0
3.0,3.72,100,0
3.0,2.92,100,0
3.0,2.63,100,0
3.0,3.65,100,0
5.0,3.44,100,0
2.0,4.16,100,0
5.0,4.27,100,0
5.0,4.03,100,0
5.0,3.87,100,0
5.0,3.67,100,0
5.0,5.00,100,0
5.0,3.70,100,0
2.0,3.06,100,0
5.0,3.93,100,0
5.0,3.06,100,0
5.0,3.81,100,0
5.0,4.08,100,0
1.0,3.83,100,0
5.0,3.07,100,0
5.0,3.91,100,0
5.0,4.23,100,0
4.0,3.91,100,0
3.0,3.98,100,0
1.0,3.15,100,0
5.0,4.29,100,0
4.0,3.96,100,0
4.0,3.94,100,0
2.0,4.07,100,0
3.0,2.36,100,0
4.0,4.54,100,0
4.0,3.10,100,0
4.0,3.51,100,0
4.0,2.76,100,0
4.0,3.97,100,0
4.0,3.70,100,0
4.0,3.77,100,0
4.0,3.17,100,0
2.0,3.67,100,0
4.0,3.97,100,0
2.0,3.95,100,0
5.0,4.07,100,0
3.0,3.90,100,0
2.0,3.48,100,0
5.0,3.84,100,0
4.0,4.31,100,0
5.0,4.07,100,0
4.0,3.50,100,0
1.0,4.01,100,0
2.0,3.80,100,0
5.0,3.97,100,0
5.0,3.83,100,0
2.0,3.42,100,0
4.0,3.83,100,0
2.0,3.23,100,0
4.0,3.88,100,0
3.0,3.75,100,0
3.0,4.10,100,0
3.0,3.79,100,0
5.0,4.25,100,0
4.0,3.67,100,0
2.0,3.60,100,0
3.0,3.83,100,0
5.0,3.62,100,0
5.0,4.25,100,0
5.0,3.82,100,0
5.0,3.62,100,0
